Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Clips Retaining,9554PK,"13/64"" (5mm) Hole Size 15mm Stem Length 13mm Head Diameter 4mm Panel Thickness","13/64"" (5mm) Hole Size 15mm Stem Length 13mm Head Diameter 4mm Panel Thickness Black Nylon Retaining Clips",Black Nylon,50 Pcs.,"Honda # 90687-SA5-0030, 90687-SA5-003"
Cowl Top Retaining Clips,2002PK,"15/64"" (6mm) Hole Size 15mm Stem Length 14mm Head Diameter","15/64"" (6mm) Hole Size 15mm Stem Length 14mm Head Diameter Black Nylon",Black Nylon,15 Pcs.,Honda # 91501-SM4-003
Cowl Top Retaining Clips,1634PK,"15/64"" (6mm) Hole Size 16mm Stem Length 14mm Head Diameter 5mm Panel Thickness","15/64"" (6mm) Hole Size 16mm Stem Length 14mm Head Diameter 5mm Panel Thickness Black Nylon Retaining Clips",Black Nylon,50 Pcs.,"Honda # 90467-11005; Isuzu # 89421-76980; Mazda # 9926-40-658; Nissan # 76906-T3000, 76916-T3000"
Cowl & Garnish Retainers,12633PK,"15/64"" (6mm) Hole Size 16mm Stem Length 20mm Head Diameter","15/64"" (6mm) Hole Size 16mm Stem Length 20mm Head Diameter Black Nylon",Black Nylon,10 Pcs.,Honda # 91501-SNA-003
Cowl & Garnish Retainers,9463PK,"15/64"" (6mm) Hole Size 16mm Stem Length 20mm Head Diameter","15/64"" (6mm) Hole Size 16mm Stem Length 20mm Head Diameter Black Nylon",Black Nylon,10 Pcs.,"Honda # 91501-SEA-003, 91501-SNA-003"
Bumper Retainers,9977PK,"15/64"" (6mm) Hole Size 21mm Stem Length 16mm Head Diameter","15/64"" (6mm) Hole Size 21mm Stem Length 16mm Head Diameter Black Nylon 90109-SW3-003, 90418-SW3-003",Black Nylon,15 Pcs.,"Honda # 90108-SW3-003,"
Bumper Retainers,10408PK,"9/32"" (7mm) Hole Size 15mm Stem Length 18mm Head Diameter","9/32"" (7mm) Hole Size 15mm Stem Length 18mm Head Diameter Black Nylon Retaining Clips",Black Nylon,25 Pcs.,Honda # 38529-689A-6300
Bumper Retainers,1579PK,"9/32"" (7mm) Hole Size 16mm Stem Length 20mm Head Diameter 7mm Panel Thickness","9/32"" (7mm) Hole Size 16mm Stem Length 20mm Head Diameter 7mm Panel Thickness Black Nylon Retaining Clips",Black Nylon,50 Pcs.,Honda # 90685-SA5-003; Nissan # 01553-00051
Clips Retaining,10416PK,"9/32"" (7mm) Hole Size 20mm Stem Length 15mm Head Diameter","9/32"" (7mm) Hole Size 20mm Stem Length 15mm Head Diameter Black Nylon Retaining Clips",Black Nylon,25 Pcs.,Honda # 90670-692-0030; Toyota # 90467-09065; Honda
Clips Retaining,12017PK,"5/16"" (8mm) Hole Size 15mm Stem Length 18mm Head Diameter","5/16"" (8mm) Hole Size 15mm Stem Length 18mm Head Diameter Black Nylon Retaining Clips",Black Nylon,25 Pcs.,"Honda # 74842-659-0030, 74842-659-003; Toyota # 90467-12078, 90467-12078-01"
Retainers Hood Seal,10412PK,"25/64"" (10mm) Hole Size 20mm Stem Length 20mm Head Diameter","25/64"" (10mm) Hole Size 20mm Stem Length 20mm Head Diameter Black Nylon Retaining Clips",Black Nylon,25 Pcs.,Honda # 90687-671-0030
Hood Seal Retaining Clips,10979PK,"13/64"" (5mm) Hole Size 8mm Stem Length 11mm Head Diameter","13/64"" (5mm) Hole Size 8mm Stem Length 11mm Head Diameter Black Nylon",Black Nylon,25 Pcs.,Honda # 91518-S10-003
Hood Seal Retainers,18808PK,"13/64"" (5mm) Hole Size 10mm Stem Length 11mm Head Diameter","13/64"" (5mm) Hole Size 10mm Stem Length 11mm Head Diameter Black Nylon",Black Nylon,50 Pcs.,Honda # 91532-SJA-003
Hood Seal Retainers,9337PK,"13/64"" (5mm) Hole Size 12mm Stem Length 7.00 x 16.00mm Flange Diameter","13/64"" (5mm) Hole Size 12mm Stem Length 7.00 x 16.00mm Flange Diameter Natural Nylon",Natural Nylon,25 Pcs.,Honda # 91513-SE0-003
Retainers Hood Insulation,12454PK,"15/64"" (6mm) Hole Size 14mm Stem Length 6.50 x 16.50mm Head Size","15/64"" (6mm) Hole Size 14mm Stem Length 6.50 x 16.50mm Head Size Black Nylon Cowl Vent & Rear",Black Nylon,15 Pcs.,Honda # 91502-S84-A11
Hood Insulation Retainers,10379PK,"15/64"" (6mm) Hole Size 9mm Stem Length 30mm Head Diameter","15/64"" (6mm) Hole Size 9mm Stem Length 30mm Head Diameter Black Nylon",Black Nylon,15 Pcs.,Honda # 90700-SB2-003
Retainers Hood Insulation,12448PK,"9/32"" (7mm) Hole Size 13mm Stem Length 30mm Head Size","9/32"" (7mm) Hole Size 13mm Stem Length 30mm Head Size Black Nylon",Black Nylon,25 Pcs.,Honda # 91501-SWA-003; Honda
Clips Hood Prop Rod,10435PK,9/32” (7mm) Hole Size 14mm Stem Length 30mm Head Diameter,9/32” (7mm) Hole Size 14mm Stem Length 30mm Head Diameter Black Nylon,Black Nylon,25 Pcs.,Honda # 91501-S1K-003
Cowl Panel Retainers,10574PK,"5/16"" (8mm) Hole Size 13mm Stem Length 14mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 14mm Top Head Diameter Black Nylon With Sealer",Black Nylon,10 Pcs.,Mazda # G043-50-742
Clips Hood Prop Rod Grommets,10422PK,8mm Prop Rod,8mm Prop Rod Black Nylon,Black Nylon,5 Pcs.,Honda # 90677-SE0-003
Clips Hood Release Cable,13388PK,12.50mm Hole Size 6.90mm Stem Length 19.94mm Head Diameter,12.50mm Hole Size 6.90mm Stem Length 19.94mm Head Diameter Black Nylon,Black Nylon,5 Pcs.,Honda # 91604-SD2-013
Retainers Weatherstrip,18106PK,"9/32"" (7mm) Hole Size 6.50mm Stem Length Holds 5mm Diameter Cable","9/32"" (7mm) Hole Size 6.50mm Stem Length Holds 5mm Diameter Cable Black Nylon",Black Nylon,25 Pcs.,Honda # 91504-SDA-003
Retainers Weatherstrip,10456PK,"13/64"" (5mm) Hole Size 5mm Stem Length 7.00 x 16.00mm Head Size","13/64"" (5mm) Hole Size 5mm Stem Length 7.00 x 16.00mm Head Size White Nylon Weatherstrip Retainers",White Nylon,50 Pcs.,Honda # 73862-672-0030
Retainers Weatherstrip,15312PK,"13/64"" (5mm) Hole Size 7mm Stem Length 10mm Head Diameter","13/64"" (5mm) Hole Size 7mm Stem Length 10mm Head Diameter Black Nylon Weatherstrip Retainers",Black Nylon,25 Pcs.,Honda # 91567-S3M-000; Honda
Retainers Weatherstrip,10663PK,"13/64"" (5mm) Hole Size 7.80mm Stem Length 5.00 x 15.00mm Head Size","13/64"" (5mm) Hole Size 7.80mm Stem Length 5.00 x 15.00mm Head Size Yellow Nylon Weatherstrip Retainers",Yellow Nylon,100 Pcs.,"Honda # 90651-TP8-003, 91568-TR0-003"
Retainers Weatherstrip,17065PK,"13/64"" (5mm) Hole Size 7.50mm Stem Length 4.70 x 12mm Head Size","13/64"" (5mm) Hole Size 7.50mm Stem Length 4.70 x 12mm Head Size Black Nylon Weatherstrip Retainers",Black Nylon,25 Pcs.,Honda # 90565-TZ5-003
Retainers Weatherstrip,12455PK,"13/64"" (5mm) Hole Size 8mm Stem Length 10mm Head Diameter","13/64"" (5mm) Hole Size 8mm Stem Length 10mm Head Diameter Black Nylon Weatherstrip Retainers",Black Nylon,25 Pcs.,Honda # 91520-SCC-003; Nissan # 01553-08961; Subaru # 90826FA000
Retainers Weatherstrip,18793PK,"13/64"" (5mm) Hole Size 10mm Stem Length 12mm Head Diameter","13/64"" (5mm) Hole Size 10mm Stem Length 12mm Head Diameter Black Nylon Weatherstrip Retainers",Black Nylon,100 Pcs.,Ford # W712792-S300; Honda # 91563-TG7-A00
Retainers Weatherstrip,10388PK,"13/64"" (5mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size","13/64"" (5mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size Green Nylon Weatherstrip Retainers",,100 Pcs.,Honda # 91568-SR2-003
Retainers Weatherstrip,9560PK,"13/64"" (5mm) Hole Size 10mm Stem Length 7.00 x 16.00mm Head Size","13/64"" (5mm) Hole Size 10mm Stem Length 7.00 x 16.00mm Head Size Natural Nylon Weatherstrip Retainers 91530-SE0-003",Natural Nylon,50 Pcs.,"Datsun # 80833-8500; Honda # 90664-671-0030, 90664-671-003,"
Retainers Weatherstrip,10622PK,"13/64"" (5mm) Hole Size 10mm Stem Length 10.00 x 15.00mm Head Size","13/64"" (5mm) Hole Size 10mm Stem Length 10.00 x 15.00mm Head Size Black Nylon Weatherstrip Retainers",Black Nylon,15 Pcs.,Honda # 72311-S10-003
Retainers Weatherstrip,13439PK,"15/64"" (6mm) Hole Size 7mm Stem Length 5.00 x 11.00mm Head Size","15/64"" (6mm) Hole Size 7mm Stem Length 5.00 x 11.00mm Head Size Black Nylon Weathestrip Retainers",Black Nylon,25 Pcs.,Honda # 91530-S0A-003
Retainers Weatherstrip,13370PK,"15/64"" (6mm) Hole Size 8.50mm Stem Length 5.00 x 15.00mm Head Size","15/64"" (6mm) Hole Size 8.50mm Stem Length 5.00 x 15.00mm Head Size White Nylon Weatherstrip Retainers",White Nylon,25 Pcs.,"Honda # 91563-SCV-003; Toyota # 67867-52010, 67867-0D060; Honda"
Retainers Weatherstrip,9208PK,"15/64"" (6mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size","15/64"" (6mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size Orange Nylon Weatherstrip Retainers 91530-SPL-003",,25 Pcs.,"Ford # N807438S; Honda # 91530-SP1-003, W704643,"
Retainers Weatherstrip,9336PK,"15/64"" (6mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size","15/64"" (6mm) Hole Size 10mm Stem Length 5.00 x 15.00mm Head Size Natural Nylon Weatherstrip Retainers",Natural Nylon,10 Pcs.,"Honda # 91530-ST5-003, 91516-SM4-013"
Retainers Weatherstrip,13325PK,"15/64"" (6mm) Hole Size 11mm Stem Length 5.00 x 15.00mm Head Size","15/64"" (6mm) Hole Size 11mm Stem Length 5.00 x 15.00mm Head Size Green Nylon Weatherstrip Retainers",,25 Pcs.,Honda # 72311-S5S-003
Retainers Push Type,12630PK,"15/64"" (6mm) Hole Size 15mm Stem Length 8.00 x 18.00mm Head Size","15/64"" (6mm) Hole Size 15mm Stem Length 8.00 x 18.00mm Head Size Black Nylon Hood Cowl Weatherstrip Retainers",Black Nylon,25 Pcs.,Honda # 91515-SR3-000
Push Type Retainers,13236PK,"9/32"" (7mm) Hole Size 14mm Stem Length 16mm Head Diameter","9/32"" (7mm) Hole Size 14mm Stem Length 16mm Head Diameter Black Nylon Interior Trim",Black Nylon,15 Pcs.,Honda # 91550-S50-000ZL
Push Type Retainers,2056PK,"5/16"" (8mm) Hole Size 11mm Stem Length 17mm Flange Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 17mm Flange Diameter Black Nylon Cowl Panel",Black Nylon,10 Pcs.,Honda # 91508-SR3-000
Push Type Retainers,10980PK,"5/16"" (8mm) Hole Size 10mm Stem Length 11mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 11mm Flange Diameter Black Nylon Front Bumper Cover",Black Nylon,10 Pcs.,Honda # 90657-SB0-003
Push Type Retainers,9292PK,"5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter Black Nylon Front Fender",Black Nylon,15 Pcs.,Ford # W711712-S300; Honda # 91501-S04-003
Retainers Push Type,12456PK,"5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 20mm Flange Diameter Black Nylon Fender",Black Nylon,25 Pcs.,Honda # 91501-TR0-003; Honda
Cowl Panel Push Retainers,2057PK,"5/16"" (8mm) Hole Size 14mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 18mm Flange Diameter Black Nylon With Sealer",Black Nylon,10 Pcs.,Honda # 91508-SM4-003
Push Type Retainers,9390PK,"5/16"" (8mm) Hole Size 14mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 20mm Flange Diameter Black Nylon 91545-SE0-003",Black Nylon,25 Pcs.,"Honda # 91545-SE0-0030-W1,; Nissan # 63848-01G00, 63848-01G00-A"
Push Type Retainers,12581PK,"5/16"" (8mm) Hole Size 16mm Stem Length 17mm Flange Diameter","5/16"" (8mm) Hole Size 16mm Stem Length 17mm Flange Diameter Black Nylon",Black Nylon,15 Pcs.,Honda # 91505-SLO-003
Push Type Retainers,10075PK,"5/16"" (8mm) Hole Size 19mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 19mm Stem Length 18mm Flange Diameter Black Nylon Garnish Side Protector Push Type Retainer 1006535-00-A",Black Nylon,15 Pcs.,Honda # 90505-SX0-003 Tesla #
Push Type Retainers,15981PK,"5/16"" (8mm) Hole Size 21mm Stem Length 16mm Head Diameter","5/16"" (8mm) Hole Size 21mm Stem Length 16mm Head Diameter Black Nylon Rear Panel 91561-S84-A21ZB",Black Nylon,10 Pcs.,"Honda # 91561-S84-A00-M1,"
Push Type Retainers,16360PK,"11/32"" (8.50mm) Hole Size 12.30mm Stem Length 18mm Flange Diameter","11/32"" (8.50mm) Hole Size 12.30mm Stem Length 18mm Flange Diameter Black & White Nylon Pillar Garnish Retainers",White Nylon,15 Pcs.,Honda # 91561-TVA-A01
Push Type Retainers,12138PK,"25/64"" (10mm) Hole Size 11mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 11mm Stem Length 20mm Flange Diameter Black Nylon Front Bumper",Black Nylon,15 Pcs.,Honda # 91503-S7A-003
Push Type Retainers,12173PK,"25/64"" (10mm) Hole Size 12mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 12mm Stem Length 20mm Flange Diameter Black Nylon Front Bumper",Black Nylon,10 Pcs.,Honda # 91503-SHJ-A01
Retainers Push Type,13221PK,"25/64"" (10mm) Hole Size 12mm Stem Length 30mm Head Diameter","25/64"" (10mm) Hole Size 12mm Stem Length 30mm Head Diameter Black Nylon",Black Nylon,15 Pcs.,Honda # 91505-TY2-003; Honda
Retainers Push Type,10681PK,"25/64"" (10mm) Hole Size 13mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 13mm Stem Length 20mm Flange Diameter Black Nylon With Metal Insert",Black Nylon,10 Pcs.,Honda # 91505-S9A-003
Push Type Retainers,10625PK,"25/64"" (10mm) Hole Size 14mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 14mm Stem Length 20mm Flange Diameter Black Nylon Grille Mounting",Black Nylon,15 Pcs.,Honda # 91503-S0K-A01
Push Type Retainers,12888PK,"25/64"" (10mm) Hole Size 14mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 14mm Stem Length 20mm Flange Diameter Black Nylon Bumper",Black Nylon,15 Pcs.,Honda # 91505-TM8-003
Bumper Retainers,10955PK,"25/64"" (10mm) Hole Size 16mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 16mm Stem Length 20mm Flange Diameter Black Nylon With Metal Insert",Black Nylon,10 Pcs.,Honda # 91506-S9A-003
Retainers Phillips Screw Type,9382PK,"25/64"" (10mm) Hole Size 18mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 18mm Stem Length 20mm Flange Diameter Black Nylon Front & Rear",Black Nylon,15 Pcs.,Honda # 91503-SZ5-003
Retainers Phillips Screw Type,1597PK,"15/64"" (6mm) Hole Size 11mm Stem Length 15mm Flange Diameter","15/64"" (6mm) Hole Size 11mm Stem Length 15mm Flange Diameter Black Nylon Phillips Screw Retainers",Black Nylon,,"G.M. # 30012018; Honda # 90684-SA5-0030, 90684-SA5-003; Isuzu # 874-298-1190, 8942981190; Nissan # 10998-30880"
Retainers Phillips Screw Type,5930PK,"15/64"" (6mm) Hole Size 11mm Stem Length 18mm Flange Diameter","15/64"" (6mm) Hole Size 11mm Stem Length 18mm Flange Diameter Black Nylon Vent Panel Phillips Screw Retainers",Black Nylon,25 Pcs.,Acura # 90688SB0-013; Honda # 90688-SB0-003
Retainers Phillips Screw Type,9358PK,"15/64"" (6mm) Hole Size 13mm Stem Length 15mm Flange Diameter","15/64"" (6mm) Hole Size 13mm Stem Length 15mm Flange Diameter Black Nylon Fender Skirt Phillips Screw Retainers",Black Nylon,15 Pcs.,Honda # 90683-SA5-003
Retainers Phillips Screw Type,9144PK,"1/4"" (6.30mm) Hole Size 12mm Stem Length 15mm Head Diameter","1/4"" (6.30mm) Hole Size 12mm Stem Length 15mm Head Diameter Black Nylon Bumper & Splash Screw Type Retainers",Black Nylon,15 Pcs.,Honda # 90657-SA5-003; Honda
Retainers Nylon Grommets,2015PK,"9/32"" (7mm) Hole Size 11mm Stem Length 14mm Flange Diameter","9/32"" (7mm) Hole Size 11mm Stem Length 14mm Flange Diameter Black Nylon Phillips Screw Retainers",Black Nylon,25 Pcs.,"G.M. # 94198687; Honda # 90657-SA6-0030, 90657-SA6-003; Mazda # N304-13-356-A, N304-13-356B; Subaru # 59130AA000; Toyota # 90467-07072, 90467-07072-22"
Retainers Phillips Screw Type,2155PK,"9/32"" (7mm) Square Hole Size 13mm Stem Length 15mm Flange Diameter","9/32"" (7mm) Square Hole Size 13mm Stem Length 15mm Flange Diameter Black Nylon Phillips Screw Retainers",Black Nylon,25 Pcs.,Honda # 91550-SH3-003
Retainers Phillips Screw Type,12586PK,"9/32"" (7mm) Hole Size 13mm Stem Length 17mm Flange Diameter","9/32"" (7mm) Hole Size 13mm Stem Length 17mm Flange Diameter Black Nylon Phillips Screw Retainers",Black Nylon,10 Pcs.,Honda # 91502-SZ5-003
Retainers Phillips Screw Type,5920PK,"5/16"" (8mm) Hole Size 9mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 9mm Stem Length 20mm Flange Diameter Black Nylon Splash Shield Phillips Screw Retainers",Black Nylon,25 Pcs.,"Honda # 90675-SB3-003, 90675-SB0-003; Mazda # FB01-56-964; Nissan # 63876-95596, 63876-D5596"
Retainers Phillips Screw Type,1976PK,"5/16"" (8mm) Hole Size 9mm Stem Length 20mm Flange Diameter","5/16"" (8mm) Hole Size 9mm Stem Length 20mm Flange Diameter Black Nylon Fender Splash Phillips Screw Retainers",Black Nylon,10 Pcs.,Honda # 91512-SM4-003
Retainers Phillips Screw Type,1972PK,"5/16"" (8mm) Hole Size 15mm Stem Length 20mm Flange Diameter Phillips Hex Drive Retainers","5/16"" (8mm) Hole Size 15mm Stem Length 20mm Flange Diameter Black Nylon Splash Shield Phillips Hex Drive Retainers",Black Nylon,10 Pcs.,Honda # 91516-SK7-013; Nissan # 01553-0034U
Retainers Phillips Screw Type,1973PK,"5/16"" (8mm) Hole Size 21mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 21mm Stem Length 18mm Flange Diameter Black Nylon Phillips Screw Retainers",Black Nylon,10 Pcs.,"Honda # 90505-SM4-003, 90505-SM-003"
Retainers Phillips Screw Type,D-124PK,"25/64"" (10mm) Hole Size 24mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 24mm Stem Length 20mm Flange Diameter Black Nylon Bumper Fascia Phillips Screw Retainers",Black Nylon,10 Pcs.,Honda # 91504-SM4-000; Honda
Bumper Phillips Screw Retainers,2060PK,"25/64"" (10mm) Hole Size 25mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 25mm Stem Length 20mm Flange Diameter Black Nylon Front & Rear",Black Nylon,10 Pcs.,Honda # 91502-SP0-003
Clips Door Rod End,D-123PK,"25/64"" (10mm) Hole Size 28mm Stem Length 20mm Flange Diameter","25/64"" (10mm) Hole Size 28mm Stem Length 20mm Flange Diameter Black Nylon Bumper Fascia Phillips Screw Retainers",Black Nylon,10 Pcs.,Honda # 91502-SM4-000
Door Rod End Clips,10229PK,3.40mm Rod Size 6mm Hole Size,3.40mm Rod Size 6mm Hole Size Left Hand Side Purple Nylon,,25 Pcs.,Honda # 72151-S5P-A00
Door Rod End Clips,10230PK,3.40mm Rod Size 6mm Hole Size,3.40mm Rod Size 6mm Hole Size Right Hand Side Yellow Nylon,Yellow Nylon,25 Pcs.,Honda # 72111-S5P-A00
Door Rod End Clips,10225PK,3.50mm Rod Size 5mm Hole Size,3.50mm Rod Size 5mm Hole Size Left Hand Side Black Nylon,Black Nylon,25 Pcs.,Honda # 72113-SR4-004
Door Rod End Clips,10226PK,3.50mm Rod Size 5mm Hole Size,3.50mm Rod Size 5mm Hole Size Right Hand Side Brown Nylon,,25 Pcs.,Honda # 72112-SR4-004
Door Rod End Clips,10121PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Left Hand Side Brown Nylon,,25 Pcs.,Honda # 72674-SM4-003
Door Rod End Clips,10122PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Right Hand Side Blue Nylon,Blue Nylon,25 Pcs.,Honda # 72634-SM4-003
Door Rod End Clips,10227PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Left Hand Side Natural Nylon,Natural Nylon,25 Pcs.,Honda # 72139-SR0-A01
Clips Door Rod End,10228PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Right Hand Side Purple Nylon,,25 Pcs.,Honda # 72616-SM4-003; Honda
Door Rod End Clips,10235PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Left Hand Side Brown Nylon,,25 Pcs.,Honda # 06720-SJC-305
Door Rod End Clips,10236PK,3.50mm Rod Size 6mm Hole Size,3.50mm Rod Size 6mm Hole Size Right Hand Side Blue Nylon,Blue Nylon,25 Pcs.,Honda # 06720-SJC-305
Door Rod End Clips,10237PK,3.60mm Rod Size 6mm Hole Size,3.60mm Rod Size 6mm Hole Size Left Hand Side Black Nylon,Black Nylon,25 Pcs.,Honda # 72174-S2X-003
Door Rod End Clips,10238PK,3.60mm Rod Size 6mm Hole Size,3.60mm Rod Size 6mm Hole Size Right Hand Side Natural Nylon,Natural Nylon,25 Pcs.,Honda # 72134-S2X-003
Door Rod End Clips,10233PK,3.90mm Rod Size 7mm Hole Size,3.90mm Rod Size 7mm Hole Size Left Hand Side Blue Nylon,Blue Nylon,25 Pcs.,Honda # 72139-SW5-003
Door Rod End Clips,10234PK,3.90mm Rod Size 7mm Hole Size,3.90mm Rod Size 7mm Hole Size Right Hand Side Pink Nylon,,25 Pcs.,Honda # 72111-S9V-A00
Door Rod End Clips,10231PK,4mm Rod Size 6mm Hole Size,4mm Rod Size 6mm Hole Size Left Hand Side Yellow Nylon,Yellow Nylon,25 Pcs.,Honda # 72174-SM4-003
Door Rod End Clips,10232PK,4mm Rod Size 6mm Hole Size,4mm Rod Size 6mm Hole Size Right Hand Side Purple Nylon,,25 Pcs.,Honda # 72134-SM4-003
Door Rod End Clips,10216PK,4.20mm Rod Size 6mm Hole Size,4.20mm Rod Size 6mm Hole Size Left Hand Side Purple Nylon,,25 Pcs.,Honda # 72116-SM4-003
Clips Door Rod End,10217PK,4.20mm Rod Size 6mm Hole Size,4.20mm Rod Size 6mm Hole Size Right Hand Side Orange Nylon,,25 Pcs.,Honda # 72116-SV4-003; Honda
Retainers Door Panel,10114PK,5mm Rod Size 7mm Hole Size,5mm Rod Size 7mm Hole Size Universal Natural Nylon,Natural Nylon,15 Pcs.,Honda # 91591-SJ6-013
Door Panel Screw Grommets,17072PK,8.50mm Stem Length 17.00 x 20.00mm Head Size,8.50mm Stem Length 17.00 x 20.00mm Head Size Pink Nylon,,25 Pcs.,#8 (4.20mm) Screw Size; Honda # 91561-S5P-A01
Door Trim Panel Retainers,2034PK,13/64” (5mm) Hole Size 15mm Stem Length 20mm Head Diameter,"13/64” (5mm) Hole Size 15mm Stem Length 20mm Head Diameter Black Nylon 90667-SA7-003, 90667-SA7-003ZB",Black Nylon,25 Pcs.,"Honda # 90667-SA7-0030,; Nissan # 89427-98070"
Door Trim Panel Retainers,13394PK,9/32 (7mm) Hole Size 16mm Stem Length 16mm Head Diameter,9/32 (7mm) Hole Size 16mm Stem Length 16mm Head Diameter Black Nylon,Black Nylon,25 Pcs.,Honda # 90667-671-013ZA; Mitsubishi # MC440901; Nissan # 62660-48600-1
Trim Panel Retainers,13111PK,"5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter White Nylon",White Nylon,25 Pcs.,Honda # 91560-S84-A01
Door Trim Panel Retainers,10610PK,"5/16"" (8mm) Hole Size 12mm Stem Length 17mm Flange Diameter","5/16"" (8mm) Hole Size 12mm Stem Length 17mm Flange Diameter Black Nylon",Black Nylon,10 Pcs.,Honda # 91505-ST7-003ZA; Toyota # 90467-08180
Door Trim Panel Retainers,9444PK,"5/16"" (8mm) Hole Size 15mm Stem Length 13mm Head Diameter","5/16"" (8mm) Hole Size 15mm Stem Length 13mm Head Diameter White Nylon",White Nylon,25 Pcs.,Honda # 91560-SM4-003
Retainers Door Panel,16358PK,"11/32"" (8.50mm) Hole Size 21.10mm Flange Diameter 24.10mm Overall Length","11/32"" (8.50mm) Hole Size 21.10mm Flange Diameter 24.10mm Overall Length Black Nylon With Sealer Tailgate Spolier Retainers",Black Nylon,15 Pcs.,Honda # 91513-T6A-003; Honda
Retainers Door Panel,10788PK,"21/64"" (8.30mm) Hole Size                     10 pcs. 13mm Stem Length 15mm Top Head Diameter","21/64"" (8.30mm) Hole Size                     10 pcs. 13mm Stem Length 15mm Top Head Diameter White and Black Nylon Interior Trim Panel Retainers",Black Nylon,10 pcs.,Honda # 91561-SJD-003
Door Trim Panel Retainers,13332PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter Gray Nylon",Gray Nylon,10 Pcs.,Honda # 91560-SLJ-J01
Door Trim Panel Retainers,12857PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter Gray Nylon",Gray Nylon,25 Pcs.,Honda # 91560-SP0-003
Door Trim Panel Retainers,10573PK,"21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter Blue Nylon",Blue Nylon,25 Pcs.,Honda # 91560-S9A-A01
Trim Push Type Retainers,15750PK,"21/64""(8.50mm) Hole Size 13mm Stem Length 20mm Head Diameter","21/64""(8.50mm) Hole Size 13mm Stem Length 20mm Head Diameter White Nylon With Sealer Rocker, Pillars, Garnish & Exterior",White Nylon,15 Pcs.,Honda # 91512-SJK-003
Trim Push Type Retainers,11125PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Orange Nylon Rear Liftgate Retainers",,15 Pcs.,Ford # W718230-S300; Honda # 91560-S6A-003
Door Panel & Trim Retainers,16340PK,"23/64"" (9mm) Hole Size 11mm Stem Length 13mm Top Head Diameter","23/64"" (9mm) Hole Size 11mm Stem Length 13mm Top Head Diameter Green Nylon",,25 Pcs.,Honda # 91560-SZW-003
Trim Panel Retainers,16472PK,"23/64"" (9mm) Hole Size 11mm Stem Length 13mm Top Head Size","23/64"" (9mm) Hole Size 11mm Stem Length 13mm Top Head Size White Nylon With Sealer",White Nylon,15 Pcs.,Honda # 91560-S0X-A01
