Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Nuts Thread Cutting,3010PK,8-1.25mm Screw Size 24mm Outside Diameter Flange,8-1.25mm Screw Size 24mm Outside Diameter Flange Zinc Finish Bumper Strip Retainers,Zinc Finish,50 Pcs.,G.M. # 10009923; Chrysler # 6501825
Thread Cutting Nuts,9847PK,"3/16"" Stud Size 3/8"" Hex Size 1/2"" Flange Diameter","3/16"" Stud Size 3/8"" Hex Size 1/2"" Flange Diameter Zinc Finish",Zinc Finish,200 Pcs.,Chrysler # 6006264
Nuts Splash Shield Retaining Metric,856PK,"5/16"" Stud Size 1/2"" Hex Size 7/8"" Flange Diameter","5/16"" Stud Size 1/2"" Hex Size 7/8"" Flange Diameter Zinc Finish",Zinc Finish,50 Pcs.,Chrysler # 4856880
Nuts Hex Loose Washer Standard,15868PK,8.50 x 11.00mm Hole Size 36mm Stem Length 18mm Head Diameter Splash Sheild Screw Grommet,8.50 x 11.00mm Hole Size 36mm Stem Length 18mm Head Diameter Black Nylon Rocker Panel & Splash Sheild Screw Grommet With Specialty Screw,Black Nylon,5 Pcs.,Chrysler # 6510123AA
Nuts Hex Loose Washer Metric,17921PK,"1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer","1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer Yellow Zinc Finish",Zinc Finish,50 Pcs.,"Chrysler # 6023204, 6025004, 6033560; Ford # 385400, 45334; G.M. # 3866846; Chrysler"
Nuts Hex Loose Washer Metric,13503PK,6-1.00mm Thread Size 10mm Hex Size 18mm Outside Diameter Loose Washer Metric Hex Nuts,6-1.00mm Thread Size 10mm Hex Size 18mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts,Black Finish,50 Pcs.,"Chrysler # 6100048, 6500284"
Nuts Hex Loose Washer Metric,5915PK,6-1.00mm Screw Size 10mm Hex Size 19mm Outside Diameter Metric Hex Nuts,6-1.00mm Screw Size 10mm Hex Size 19mm Outside Diameter Loose Barbed Washer Black Phosphate Finish Metric Hex Nuts,Phosphate,25 Pcs.,"Chrysler # 6100049, 34201358"
Nuts Hex Loose Washer Metric,10838PK,8-1.25mm Screw Size 13mm Hex Size 18mm Outside Diameter Loose Washer Metric Hex Nuts,8-1.25mm Screw Size 13mm Hex Size 18mm Outside Diameter Loose Washer Black Phosphate Finish Metric Hex Nuts,Phosphate,25 Pcs.,Chrysler # 6100050
"Nuts Extruded Type ""U"" Standard",11909PK,10-1.50mm Screw Size 15mm Hex Size 24mm Outside Diameter Loose Washer Metric Hex Nuts,10-1.50mm Screw Size 15mm Hex Size 24mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts N621942-S2,Black Finish,25 Pcs.,"Ford # N621942-S301, N621942-S441,; Chrysler # 6100053"
"Nuts Extruded Type ""U"" Standard",938PK,"10-24 Screw Size .025 - .125"" Panel Range 15/32"" Center of Hole to Edge","10-24 Screw Size .025 - .125"" Panel Range 15/32"" Center of Hole to Edge Black Finish Extruded U Nuts",Black Finish,50 Pcs.,G.M. # 152273; Chrysler # 149251
"Nuts Extruded Type ""U"" Metric",1835PK,"5/16""-18 Screw Size .025 - .125"" Panel Range 5/8"" Center of Hole to Edge","5/16""-18 Screw Size .025 - .125"" Panel Range 5/8"" Center of Hole to Edge Black Finish Extruded U Nuts",Black Finish,25 Pcs.,G.M. # 1494253; Chrysler # 3786805
"Nuts Extruded Type ""U"" Metric",10836PK,"6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Prevailing Torque Extruded ""U"" Nuts","6-1.00mm Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Black Phosphate Organic Finish Prevailing Torque Extruded ""U"" Nuts",Phosphate,25 Pcs.,G.M. # 11509005; Ford # N800854-S1; Chrysler # 6101308
"Nuts Extruded Type ""U"" Metric",16079PK,"6-1.00 Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00 Screw Size .80 - 4.00mm Panel Range 13.50mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,25 Pcs.,"Ford # W520822-S439; Chrysler # 6510185-AA, 6101956, 6503694; Chrysler"
"Nuts Extruded Type ""U"" Metric",16365PK,"6-1.00 Screw Size 1.80 - 2.20mm Panel Range 9.20mm Center of Hole to Edge Extruded ""U"" Nuts","6-1.00 Screw Size 1.80 - 2.20mm Panel Range 9.20mm Center of Hole to Edge Zinc Organic Extruded ""U"" Nuts",,15 Pcs.,Chrysler # 68073566AA
Nuts Nylon,5560PK,"8-1.25mm Screw Size .80 - 4.00mm Panel Range 14.50mm Center of Hole to Edge Extruded ""U"" Nuts","8-1.25mm Screw Size .80 - 4.00mm Panel Range 14.50mm Center of Hole to Edge Black Finish Extruded ""U"" Nuts a",Black Finish,25 Pcs.,"G.M. # 11500660, 11508925, 11502617; Ford # N623333-S2, N623333-S100; Chrysler # 6100042, 6101283"
Nuts Nylon,1297PK,"5/16"" Stem Length 9/32"" Hole Size 13/32"" Head Size Headlight Screw Grommets 16.50mm Stem Length 14.70 x 20.80mm Head Size 7.10 x 20.30mm Hole Size High Torque Screw Grommets","5/16"" Stem Length 9/32"" Hole Size 13/32"" Head Size Natural Nylon Headlight Screw Grommets 1407PK- - - - - -----::;.~- - - - ~@ 16.50mm Stem Length 14.70 x 20.80mm Head Size 7.10 x 20.30mm Hole Size Black Nylon High Torque Screw Grommets",Black Nylon,25 Pcs.,"#6 (3.50mm) Screw Size; G.M. # 1370853; Chrysler # 6029501; V.W. # 179-813-883, 155-809-966; #6 (3.50mm) Screw Size; G.M. # 10032838, 1264963; Chrysler # 6031869; AMC # 8934-201-602"
Nuts Nylon,11863PK,8.30mm Stem Length 11.00 x 13.60mm Head Size,8.30mm Stem Length 11.00 x 13.60mm Head Size Black Nylon Cowl Vent Nuts,Black Nylon,25 Pcs.,#6 to #8 Screw Size; G.M. # 15596280; Chrysler # 6035274
Nuts Nylon,9113PK,9mm Stem Length 10mm Head Size 7mm Hole Size Radiator Grille Screw Grommets,9mm Stem Length 10mm Head Size 7mm Hole Size Natural Nylon Radiator Grille Screw Grommets,Natural Nylon,100 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6000943; Renault #8934-201-263
Nuts Nylon,11898PK,10mm Stem Length 12.50 x 14.50mm Head Size,10mm Stem Length 12.50 x 14.50mm Head Size Black Nylon Radiator Grille Nuts,Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6031234
Nuts Nylon,10548PK,10mm Stem Length 16mm Head Size 9mm Hole Size Door Trim Panel Screw Grommets,10mm Stem Length 16mm Head Size 9mm Hole Size Natural Nylon Door Trim Panel Screw Grommets,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6035401; Chrysler
Nuts Nylon,18856PK,10mm Stem Length 16mm Head Size 9mm Hole Size Panel Screw Grommets,10mm Stem Length 16mm Head Size 9mm Hole Size Black Nylon Door Trim Panel Screw Grommets,Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6035401
Nuts Nylon,12021PK,"13/32"" Stem Length 3/8"" Head Size Screw Grommets","13/32"" Stem Length 3/8"" Head Size Black Nylon Screw Grommets",Black Nylon,25 Pcs.,"#8 (4.20mm) Screw Size; Ford # 379830-S, 383356-S; Chrysler # 6033677"
Nuts Nylon,10668PK,"3/8"" Stem Length 5/8"" Head Size 11/32"" Hole Size Tail Light Screw Grommets","3/8"" Stem Length 5/8"" Head Size 11/32"" Hole Size Tan Nylon With Sealer Tail Light Screw Grommets",,15 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6505703AA
Nuts Nylon,10553PK,"13/32"" Stem Length 1/2 x 21/32"" Head Size 19/64 x 15/32"" Hole Size Shield Screw Grommets","13/32"" Stem Length 1/2 x 21/32"" Head Size 19/64 x 15/32"" Hole Size Black Nylon Door Panel & Fender Shield Screw Grommets",Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 11517759; Chrysler # 6035821
Nuts Nylon,18825PK,4.2-1.41 Screw Size 16mm Stem Length 10.20mm Head Size Roof Lamp Grommets,4.2-1.41 Screw Size 16mm Stem Length 10.20mm Head Size Black Nylon Roof Lamp Grommets,Black Nylon,25 Pcs.,Chrysler # 68224180AC
Nuts Nylon,10524PK,20mm Stem Length 15mm Head Size 8.50mm Hole Size Door Trim Screw Grommets,20mm Stem Length 15mm Head Size 8.50mm Hole Size Natural Nylon With Sealer Door Trim Screw Grommets,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6507009-AA
Nuts Nylon,10549PK,9.50mm Stem Length 14.00 x 20.00mm Head Size White Nylon Cowl Vent Grommets,9.50mm Stem Length 14.00 x 20.00mm Head Size White Nylon Cowl Vent Grommets,White Nylon,50 Pcs.,#10 (4.80mm) Screw Size; Chrysler # 4860375-AB
Nuts Nylon,9503PK,11mm Stem Length 15.60mm Flange Size 9mm Hole Size,11mm Stem Length 15.60mm Flange Size 9mm Hole Size Black Nylon License Plate Nuts,Black Nylon,25 Pcs.,#12 (5.50mm) Screw Size; Chrysler # 6032516
Nuts Nylon,1228PK,"5/16"" Stem Length 5/8"" Head Size 13/32"" Hole Size","5/16"" Stem Length 5/8"" Head Size 13/32"" Hole Size White Plastic License Plate Nuts",,50 Pcs.,#14 (6.30mm) Screw Size; G.M. # 3907444; Chrysler # 6023925; Chrysler
Nuts Nylon,10119PK,"3/8"" Hole Size","3/8"" Hole Size Natural Nylon License Plate Nuts",Natural Nylon,10 Pcs.,"#14 (1/4"") Screw Size; Chrysler # 6027958"
Nuts Nylon,17066PK,"23/64"" (9mm) Square Hole Size 20mm Stem Length 15.00 x 15.00mm Head Size Door Trim Panel Grommets","23/64"" (9mm) Square Hole Size 20mm Stem Length 15.00 x 15.00mm Head Size White Nylon With Sealer Door Trim Panel Grommets",White Nylon,25 Pcs.,Chrysler # 6507009AA; Ford # W712990-S300
Nuts Nylon,11127PK,19mm Head Diameter 11mm Stem Length 12mm Hole Size Tail Light Assembly Grommets,19mm Head Diameter 11mm Stem Length 12mm Hole Size Black Nylon Tail Light Assembly Grommets,Black Nylon,25 Pcs.,Chrysler # 68084593-AA
Nuts Nylon,10055PK,"15/32"" (12mm) Hole Size 12mm Stem Length 16mm Head Size Tail Light Grommets","15/32"" (12mm) Hole Size 12mm Stem Length 16mm Head Size Black Nylon Tail Light Grommets",Black Nylon,25 Pcs.,Chrysler # 6504072
Nuts Nylon,10554PK,13 x 20mm Head Size 17mm Stem Length 9.00 x 16.00mm Hole Size Housing Screw Grommets,13 x 20mm Head Size 17mm Stem Length 9.00 x 16.00mm Hole Size Black Nylon Rear Light Housing Screw Grommets,Black Nylon,15 Pcs.,"G.M. # 15284612, 11609536, 15745991; Chrysler # 5113360-AA"
Retainers Pin & Grommet,10541PK,Receives 10mm Ball Stud 20.00 x 31.00mm Head Size 14.00 x 26.00mm Hole Size Black Nylon Tail Light Grommets,Receives 10mm Ball Stud 20.00 x 31.00mm Head Size 14.00 x 26.00mm Hole Size Black Nylon Tail Light Grommets,Black Nylon,25 Pcs.,Chrysler # 55156879-AB
Retainers Pin & Grommet,10466PK,3mm Pin Size 20mm Stem Length 13mm Top Head Diameter,3mm Pin Size 20mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers,White Nylon,25 Pcs.,Use With # 10467 & 11169
Retainers Pin & Grommet,10467PK,"23/64"" (9mm) Hole Size 12mm Stem Length 19mm Head Diameter 3mm Pin Diameter Door Panel Grommets","23/64"" (9mm) Hole Size 12mm Stem Length 19mm Head Diameter 3mm Pin Diameter White Nylon Door Panel Grommets",White Nylon,25 Pcs.,Use With # 10466; Chrysler # 6506655AA
Nuts Miscellaneous,11169PK,"23/64"" (9mm) Hole Size 12mm Stem Length 19mm Head Size 3mm Pin Diameter Door Panel Grommets","23/64"" (9mm) Hole Size 12mm Stem Length 19mm Head Size 3mm Pin Diameter Green Nylon Door Panel Grommets",,25 Pcs.,Use With # 10466; Chrysler # 4784018-AA; Chrysler
Nuts Miscellaneous,12273PK,10mm Width 18mm Height,10mm Width 18mm Height Zinc Finish Bumper & Grille Fasteners,Zinc Finish,15 Pcs.,"#6 (3.50mm) Screw Size; Chrysler # 4806226-AA, 68004187-AA; Ford # W710754-S439; G.M. # 11562364"
Nuts Miscellaneous,11032PK,.70 - 2.30mm Panel Range 8.70mm Hole Size,.70 - 2.30mm Panel Range 8.70mm Hole Size Blue Finish Mid Panel Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; G.M. # 1570654; Ford # W716529-S900; Chrysler # 6509432AA
Nuts Miscellaneous,17071PK,10.50 x 12mm Head Size 11mm Stem Length,10.50 x 12mm Head Size 11mm Stem Length Zinc Finish Radiator Grille Panel Nuts,Zinc Finish,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6510197AA
Nuts Miscellaneous,18265PK,6-1.00 Screw Size 10mm Stem Length 15mm Square Hole Size 14.50 x 21.00mm Head Size,6-1.00 Screw Size 10mm Stem Length 15mm Square Hole Size 14.50 x 21.00mm Head Size Magni-554 Finish Door & Fender Nuts,,10 Pcs.,Chrysler # 6506955AA
Nutserts Hex Type Automotive,16314PK,"6-1.00 Screw Size 9/16"" (14mm) Square Hole 16.25mm Overall Length","6-1.00 Screw Size 9/16"" (14mm) Square Hole 16.25mm Overall Length Black Finish Bumper, Door Glass & Grille Nuts",Black Finish,10 Pcs.,Chrysler # 6505223AA
Hex Type Steel Nutserts,12439PK,5-.80mm Thread Size 10mm Hex Size 10mm Flange Diameter .70 - 1.50mm Grip Range,5-.80mm Thread Size 10mm Hex Size 10mm Flange Diameter .70 - 1.50mm Grip Range Silver and Wax Finish,,15 Pcs.,"Chrysler # 6503812, 6504601"
Hex Type Steel Nutserts,12445PK,6-1.00mm Thread Size 9.50mm Hex Size 17mm Flange Diameter .70 - 3.20mm Grip Range,6-1.00mm Thread Size 9.50mm Hex Size 17mm Flange Diameter .70 - 3.20mm Grip Range Zinc Finish,Zinc Finish,10 Pcs.,Chrysler # 6506104AA
Nuts Jack,12446PK,6-1.00mm Thread Size 9.50mm Hex Size 17mm Flange Diameter .70 - 3.17mm Grip Range,6-1.00mm Thread Size 9.50mm Hex Size 17mm Flange Diameter .70 - 3.17mm Grip Range Zinc Finish,Zinc Finish,15 Pcs.,Chrysler # 6509106-AA; Chrysler
Retainers Shield,9371PK,"1/4-20 Thread Size 5/8"" Stem Length 3/16 - 3/8"" Grip Range","1/4-20 Thread Size 5/8"" Stem Length 3/16 - 3/8"" Grip Range Raintite Sealer Type Steel Jack Nuts",,25 Pcs.,G.M. # 367292; Chrysler # 6031438
Retainers Shield,10402PK,"3/16"" (4.80mm) Hole Size 11/16"" Stem Length 3/4"" Head Diameter 3/32 - 13/32"" Panel Range","3/16"" (4.80mm) Hole Size 11/16"" Stem Length 3/4"" Head Diameter 3/32 - 13/32"" Panel Range Black Nylon Trim Panel Retainer",Black Nylon,50 Pcs.,Chrysler # 5208743; AMC # 4006529
Retainers Shield,10652PK,"13/64"" (5mm) Hole Size 16mm Stem Length 9.40mm Head Diameter","13/64"" (5mm) Hole Size 16mm Stem Length 9.40mm Head Diameter Black Nylon Cowl & Dash Panel Retainers",Black Nylon,50 Pcs.,Chrysler # 3759944
Retainers Shield,5610PK,"7/32"" (5.60mm) Hole Size 3/4"" Stem Length 21/32"" Head Diameter .060 - .565"" Panel Range","7/32"" (5.60mm) Hole Size 3/4"" Stem Length 21/32"" Head Diameter .060 - .565"" Panel Range Black Nylon Shield Retainers",Black Nylon,50 Pcs.,Chrysler # 6501948
Retainers Shield,10676PK,"15/64"" (6mm) Hole Size 11mm Stem Length 26.60mm Head Diameter","15/64"" (6mm) Hole Size 11mm Stem Length 26.60mm Head Diameter Black Nylon Headliner Retainers",Black Nylon,25 Pcs.,Chrysler # 04696963
Retainers Shield,1410PK,"1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter","1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter Black Nylon Mud Shield Retainers",Black Nylon,100 Pcs.,Chrysler # 3861577; Ford # 387258-S; G.M. # 20032850
Retainers Shield,639PK,"1/4"" (6.30mm) Hole Size 1/2"" Stem Length 1 1/4"" Head Diameter","1/4"" (6.30mm) Hole Size 1/2"" Stem Length 1 1/4"" Head Diameter Black Nylon Radiator Grille Retainers",Black Nylon,25 Pcs.,Chrysler # 2998430
Retainers Shield,9414PK,"1/4"" (6.30mm) Hole Size 15.20mm Stem Length 18mm Head Diameter 2.25 - 4.75mm Panel Range","1/4"" (6.30mm) Hole Size 15.20mm Stem Length 18mm Head Diameter 2.25 - 4.75mm Panel Range Black Nylon Front Fender Retainers",Black Nylon,50 Pcs.,Chrysler # 6034608; Chrysler
Retainers Shield,1761PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Gray Nylon Shield Retainers",,50 Pcs.,"G.M. # 6270163, 480534; Chrysler # 6030538"
Retainers Shield,5429PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Black Nylon Bumper & Fender Shield Retainers",Black Nylon,100 Pcs.,"G.M. # 332364, 14093311, 20732399; Ford # 389358-S; Chrysler # 6031321, 3691590; AMC # 4004569"
Retainers Shield,18346PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Gray Nylon Shield Retainers",,50 Pcs.,"Chrysler # 6030538; G.M. # 6270163, 480534"
Retainers Shield,5632PK,"1/4"" (6.30mm) Hole Size 20mm Stem Length 25.50mm Head Diameter .070 - .590"" Panel Range","1/4"" (6.30mm) Hole Size 20mm Stem Length 25.50mm Head Diameter .070 - .590"" Panel Range Black Nylon Fascia Panel Retainers",Black Nylon,50 Pcs.,Chrysler # 6501067
Retainers Shield,5625PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range Black Nylon Fender & Bumper Shield Retainers",Black Nylon,100 Pcs.,"G.M. # 1605396, 11569768, 15958694; Ford # 388577S, 389358S, W705589-S300; Chrysler # 6036007AA, 6502078, 6030441; AMC # 4004919"
Retainers Shield,12910PK,"1/4"" (6.30mm) Hole Size 20mm Stem Length 35mm Head Diameter","1/4"" (6.30mm) Hole Size 20mm Stem Length 35mm Head Diameter Tan Nylon Headliner Sheild Retainers",,25 Pcs.,Chrysler # TY98TL2-AA; Chrysler
Retainers Shield,10670PK,"1/4"" (6.30mm) Hole Size 1"" Stem Length 1 3/4"" Head Diameter","1/4"" (6.30mm) Hole Size 1"" Stem Length 1 3/4"" Head Diameter Black Nylon Trim Panel Retainers",Black Nylon,25 Pcs.,"Ford # N803387, N803387-S300; Chrysler # 6505302AA"
Retainers Shield,9130PK,"1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 23/32"" Head Diameter .095 - .805"" Panel Range","1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 23/32"" Head Diameter .095 - .805"" Panel Range Black Nylon Engine Splash Shield Retainers",Black Nylon,50 Pcs.,"G.M. # 10121502, 10077401; Ford # W709346-S300, 39001S; Chrysler # 6033082, 6033840"
Retainers Shield,5628PK,"1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 1"" Head Diameter","1/4"" (6.30mm) Hole Size 1 1/16"" Stem Length 1"" Head Diameter Black Nylon Shield Retainers",Black Nylon,25 Pcs.,Chrysler # 6502104
Retainers Shield,10366PK,"1/4"" (6.30mm) Hole Size 1 3/32"" Stem Length 7/8"" Head Diameter","1/4"" (6.30mm) Hole Size 1 3/32"" Stem Length 7/8"" Head Diameter Black Nylon Splash Shield & Wheel Cover Retainers",Black Nylon,50 Pcs.,G.M. # 22547243; Chrysler # 6501916
Retainers Shield,9485PK,"9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter","9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,Ford # 385661-S; Chrysler # 6032363; V.W. # N989022
Retainers Shield,1644PK,"9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter","9/32"" (7mm) Hole Size 3/4"" Stem Length 15/16"" Head Diameter Natural Nylon Interior Trim Panel Retainers",Natural Nylon,50 Pcs.,"G.M. # 2048248, 208824; Chrysler # 6003423"
Retainers Shield,5635PK,"9/32"" (7mm) Hole Size 20mm Stem Length 25mm Head Diameter 2.56 - 12.96mm Panel Range","9/32"" (7mm) Hole Size 20mm Stem Length 25mm Head Diameter 2.56 - 12.96mm Panel Range Black Nylon Interior Trim Retainers",Black Nylon,50 Pcs.,G.M. # 22718305; Ford # N802734S; Chrysler # 6506788; Chrysler
Retainers Shield,1149PK,"9/32"" (7mm) Hole Size 20.50mm Stem Length 25mm Head Diameter 2.50 - 13.50mm Panel Range","9/32"" (7mm) Hole Size 20.50mm Stem Length 25mm Head Diameter 2.50 - 13.50mm Panel Range Black Nylon Door Frame Spacer Retainers",Black Nylon,25 Pcs.,"Ford # 388904-S, N802224-S; Chrysler # 4381395, 6501086"
Retainers Shield,10557PK,"9/32"" (7mm) Hole Size 7/8"" Stem Length 3/4"" Head Diameter .088 - .650"" Panel Range","9/32"" (7mm) Hole Size 7/8"" Stem Length 3/4"" Head Diameter .088 - .650"" Panel Range Black Nylon Trim Panel Retainers",Black Nylon,50 Pcs.,Chrysler
Retainers Shield,9132PK,"9/32"" (7mm) Hole Size 1 11/64"" Stem Length 3/4"" Head Diameter .055 - 1.00"" Panel Range","9/32"" (7mm) Hole Size 1 11/64"" Stem Length 3/4"" Head Diameter .055 - 1.00"" Panel Range Black Nylon Bumper Fascia Retainers",Black Nylon,25 Pcs.,G.M. # 10185925; Chrysler # 6503768
Retainers Shield,10433PK,"19/64"" (7.50mm) Hole Size 3/4"" Stem Length 9/16"" Head Diameter","19/64"" (7.50mm) Hole Size 3/4"" Stem Length 9/16"" Head Diameter Black Nylon Radiator Grille Sight Shield Retainers",Black Nylon,50 Pcs.,Chrysler # 6502381
Retainers Shield,10611PK,"19/64"" (7.50mm) Hole Size 21mm Stem Length 20mm Head Diameter","19/64"" (7.50mm) Hole Size 21mm Stem Length 20mm Head Diameter Black Nylon Shield Retainers",Black Nylon,25 Pcs.,Chrysler # 4860379AA
Retainers Shield,12171PK,"19/64"" (7.50mm) Hole Size 26mm Stem Length 19mm Head Diameter","19/64"" (7.50mm) Hole Size 26mm Stem Length 19mm Head Diameter Black Nylon Bumper Retainers",Black Nylon,25 Pcs.,Chrysler # 6509590-AA
Retainers Shield,17069PK,"19/64"" (7.50mm) Hole Size 44.50mm Stem Length 25mm Head Diameter","19/64"" (7.50mm) Hole Size 44.50mm Stem Length 25mm Head Diameter Natural Nylon Bumper Foam Absorber Retainers",Natural Nylon,25 Pcs.,Chrysler # 4857182AA
Retainers Shield,5640PK,"5/16"" (8mm) Hole Size 19/32"" Stem Length 33/64"" Head Diameter .080 - .270"" Panel Range","5/16"" (8mm) Hole Size 19/32"" Stem Length 33/64"" Head Diameter .080 - .270"" Panel Range Black Nylon Panel Retainers",Black Nylon,25 Pcs.,Chrysler # 34202335
Retainers Shield,JL-33PK,"5/16"" (8mm) Hole Size 31/32"" Stem Length 3/4"" Head Diameter .145 - .530"" Panel Range","5/16"" (8mm) Hole Size 31/32"" Stem Length 3/4"" Head Diameter .145 - .530"" Panel Range Black Nylon Trim Panel Retainers",Black Nylon,25 Pcs.,"G.M. # 21094146, 21110201; Chrysler # 6501301; Chrysler"
Retainers Shield,5643PK,"23/64"" (9mm) Hole Size 19.50mm Stem Length 16mm Head Diameter 1.524 - 12.954mm Panel Range","23/64"" (9mm) Hole Size 19.50mm Stem Length 16mm Head Diameter 1.524 - 12.954mm Panel Range Black Nylon Trim Panel Retainers",Black Nylon,50 Pcs.,"Ford # N807721-S; Chrysler # 6504043, 650403"
Retainers Shield,10469PK,"23/64"" (9mm) Hole Size 20mm Stem Length 24mm Head Diameter 1.60 - 10.00mm Panel Range","23/64"" (9mm) Hole Size 20mm Stem Length 24mm Head Diameter 1.60 - 10.00mm Panel Range Black Nylon Front End Retainers",Black Nylon,25 Pcs.,"G.M. # 22189414; Ford # N811540-S, W705681-S300; Chrysler # 6505667-AA"
Retainers Shield,9352PK,"3/8"" (9.50mm) Hole Size 57/64"" Stem Length 7/8"" Head Diameter","3/8"" (9.50mm) Hole Size 57/64"" Stem Length 7/8"" Head Diameter Black Nylon Front End Stone Shield Retainers",Black Nylon,25 Pcs.,G.M. # 22512276; Chrysler # 6503221
Retainers Shield,5648PK,"25/64"" (10mm) Hole Size 30mm Stem Length 22mm Head Diameter 1.19 - 20.20mm Panel Range","25/64"" (10mm) Hole Size 30mm Stem Length 22mm Head Diameter 1.19 - 20.20mm Panel Range Black Nylon Fascia Bumper Retainers",Black Nylon,50 Pcs.,G.M. # 1631564; Ford # N804379-S; Chrysler # 34202787
Retainers Hood Insulation,9763PK,"1/2"" (12.50mm) Hole Size 15mm Stem Length 25mm Head Diameter 3.20 - 5.00mm Panel Range","1/2"" (12.50mm) Hole Size 15mm Stem Length 25mm Head Diameter 3.20 - 5.00mm Panel Range Black Nylon Bumper Fascia Retainers",Black Nylon,25 Pcs.,G.M. # 15056810; Chrysler # 65058686AA
Retainers Hood Insulation,2167PK,"1/4"" (6.30mm) Hole Size 12.50mm Stem Length 30mm Head Diameter","1/4"" (6.30mm) Hole Size 12.50mm Stem Length 30mm Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,50 Pcs.,G.M. # 21039129; Chrysler # 6502842
Retainers Hood Insulation,9980PK,"1/4"" (6.30mm) Hole Size 13mm Stem Length 30mm Head Diameter","1/4"" (6.30mm) Hole Size 13mm Stem Length 30mm Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,50 Pcs.,Chrysler # 4878883AA; Chrysler
Retainers Hood Insulation,969PK,"1/4"" (6.30mm) Hole Size 5/8"" Stem Length 1/2 x 1 1/2"" Head Size","1/4"" (6.30mm) Hole Size 5/8"" Stem Length 1/2 x 1 1/2"" Head Size Black Nylon Hood Insulation Retainers",Black Nylon,25 Pcs.,"Ford # 385330-S, D30Z-16776-A; Chrysler # 6003351"
Retainers Hood Insulation,10391PK,"1/4"" (6.30mm) Hole Size 16mm Stem Length 25.40mm Head Diameter","1/4"" (6.30mm) Hole Size 16mm Stem Length 25.40mm Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,50 Pcs.,Chrysler # 6504135
Retainers Hood Insulation,2111PK,"1/4"" (6.30mm) Hole Size 18mm Stem Length 32mm Head Diameter","1/4"" (6.30mm) Hole Size 18mm Stem Length 32mm Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,50 Pcs.,"Ford # N808842-S, W705002-S300; Chrysler # 6504098"
Retainers Hood Insulation,1865PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 1 5/16"" Head Diameter","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 1 5/16"" Head Diameter Black Nylon Hood Insulation Retainers",Black Nylon,25 Pcs.,Chrysler # 4341060
