Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Retainers Push Type,12551PK,"3/16"" (4.80mm) Hole Size 7mm Stem Length 10mm Flange Diameter","3/16"" (4.80mm) Hole Size 7mm Stem Length 10mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,"Mercedes # 000-990-03-92, 000-990-22-92; Volvo # 947-098"
Retainers Push Type,16149PK,"13/64"" (5mm) Hole Size 8.50mm Stem Length 10mm Head Diameter","13/64"" (5mm) Hole Size 8.50mm Stem Length 10mm Head Diameter Black Nylon Front & Rear Bumper Push Type Retainers",Black Nylon,15 Pcs.,Subaru # 909140059
Retainers Push Type,10425PK,"13/64"" (5mm) Hole Size 10mm Stem Length 7mm Flange Diameter","13/64"" (5mm) Hole Size 10mm Stem Length 7mm Flange Diameter Black Nylon Door Handle Attachment Push Type Retainers",Black Nylon,25 Pcs.,G.M. # 21077405
Retainers Push Type,9859PK,,,,,
Retainers Push Type,11963PK,"13/64"" (5mm) Hole Size 10mm Stem Length 7mm Flange Diameter 13/64"" (5mm) Hole Size 10mm Stem Length 8.00 x 25.00mm Head Size","13/64"" (5mm) Hole Size 10mm Stem Length 7mm Flange Diameter Black Nylon Door Handle Push Type Retainers 13/64"" (5mm) Hole Size 10mm Stem Length 8.00 x 25.00mm Head Size Black Nylon Hood Insulation & Radiator Seal Push Type Retainers",Black Nylon,25 Pcs.,G.M. # 21097229; Volvo # 9133073-8
Retainers Push Type,15028PK,"13/64"" (5mm) Hole Size 10mm Stem Length 10mm Head Diameter","13/64"" (5mm) Hole Size 10mm Stem Length 10mm Head Diameter Black Nylon Front Bumper Push Type Retainer",Black Nylon,25 Pcs.,Toyota # 90467-05170
Retainers Push Type,12540PK,"13/64"" (5mm) Hole Size 11mm Stem Length 10mm Flange Diameter","13/64"" (5mm) Hole Size 11mm Stem Length 10mm Flange Diameter Black Nylon Rocker Panel Push Type Retainer",Black Nylon,50 Pcs.,BMW # 51161-881-149; Chrysler # 5073327AA; Citroen # 7903072170; Mercedes # 000-990-34-92; Renault # 7703072116; V.W. # N102-593-01
Retainers Push Type,9229PK,"13/64"" (5mm) Hole Size 11mm Stem Length 10mm Head Diameter","13/64"" (5mm) Hole Size 11mm Stem Length 10mm Head Diameter Black Nylon Bumper, Hood, Interior Trim & Quarter Panel Push Type Retainers",Black Nylon,25 Pcs.,V.W. # N-905-36-01
Retainers Push Type,1310PK,"13/64"" (5mm) Hole Size 15/32"" Stem Length 3/8"" Head Diameter","13/64"" (5mm) Hole Size 15/32"" Stem Length 3/8"" Head Diameter Black Nylon Tail Light Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6500787; G.M. # 16500308
Retainers Push Type,16148PK,"7/32"" (5.50mm) Hole Size 15mm Stem Length 13mm Head Diameter","7/32"" (5.50mm) Hole Size 15mm Stem Length 13mm Head Diameter Black Nylon Inner Door Lock, Engine Cover & Outside Air Duct Push Type Retainers",Black Nylon,,Toyota # 90467-05156
Retainers Push Type,16084PK,"7/32"" (5.60mm) Hole Size 12.70mm Stem Length 9.50mm Head Size","7/32"" (5.60mm) Hole Size 12.70mm Stem Length 9.50mm Head Size Black Nylon Body Side Moulding Push Type Retainers",Black Nylon,25 Pcs.,G.M. # 20363491
Retainers Push Type,10656PK,"15/64"" (6mm) Hole Size 8mm Stem Length 12mm Flange Diameter","15/64"" (6mm) Hole Size 8mm Stem Length 12mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Nissan # 66824-01G00
Retainers Push Type,12890PK,"15/64"" (6mm) Hole Size 10mm Stem Length 10mm Flange Diameter","15/64"" (6mm) Hole Size 10mm Stem Length 10mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Mercedes # 000-990-84-92
Retainers Push Type,13232PK,"15/64"" (6mm) Hole Size 10mm Stem Length 14mm Head Diameter","15/64"" (6mm) Hole Size 10mm Stem Length 14mm Head Diameter Black Nylon Cowl Vent Push Type Retainers",Black Nylon,15 Pcs.,Nissan # 66820-AX020
Retainers Push Type,9650PK,"15/64"" (6mm) Hole Size 11mm Stem Length 14.90mm Flange Size","15/64"" (6mm) Hole Size 11mm Stem Length 14.90mm Flange Size Black Nylon Push Type Retainers",Black Nylon,10 Pcs.,Mitsubishi # MR288150; Subaru # 909130013
Retainers Push Type,12546PK,"15/64"" (6mm) Hole Size 12mm Stem Length 18mm Flange Diameter","15/64"" (6mm) Hole Size 12mm Stem Length 18mm Flange Diameter Gray Nylon Push Type Retainers",Gray Nylon,25 Pcs.,Mazda # GJ21-68885-B69
Retainers Push Type,16461PK,"15/64"" (6mm) Hole Size 13mm Stem Length 13mm Head Size","15/64"" (6mm) Hole Size 13mm Stem Length 13mm Head Size Black Nylon Pillar, Rocker & Floor Moulding Push Type Retainers",Black Nylon,15 Pcs.,Land Rover # LR033144
Retainers Push Type,9947PK,"15/64"" (6mm) Hole Size 14mm Stem Length 14mm Head Diameter","15/64"" (6mm) Hole Size 14mm Stem Length 14mm Head Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,"G.M. # 21047094, 21110145"
Retainers Push Type,15853PK,"15/64"" (6mm) Hole Size 16mm Stem Length 14mm Head Diameter","15/64"" (6mm) Hole Size 16mm Stem Length 14mm Head Diameter Black Nylon Interior Trim Push Type Retainers",Black Nylon,25 Pcs.,Mazda # B101-68-252-00
Retainers Push Type,9617PK,"15/64"" (6mm) Hole Size 16mm Stem Length 17mm Flange Diameter","15/64"" (6mm) Hole Size 16mm Stem Length 17mm Flange Diameter Black Nylon Radiator & Fender Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6506008-AA; Ford # W709176-S300; G.M. # 15149708
Retainers Push Type,9320PK,"15/64"" (6mm) Hole Size 23mm Stem Length 15mm Flange Diameter","15/64"" (6mm) Hole Size 23mm Stem Length 15mm Flange Diameter Black Nylon Fascia Push Type Retainers",Black Nylon,50 Pcs.,"Chrysler # 4857108; Ford # N803709S; G.M. # 15681408, 25642453"
Retainers Push Type,10424PK,"1/4"" (6.30mm) Hole Size 7/16"" Stem Length 5/8"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/16"" Stem Length 5/8"" Flange Diameter Black Nylon Headlight Bracket Push Type Retainers",Black Nylon,50 Pcs.,Ford # 383142-S
Retainers Push Type,10423PK,"1/4"" (6.30mm) Hole Size 7/16"" Stem Length 1 1/4"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/16"" Stem Length 1 1/4"" Flange Diameter Gray Nylon Headliner Push Type Retainers",Gray Nylon,15 Pcs.,Chrysler # OH452KD5
Retainers Push Type,10797PK,"1/4"" (6.30mm) Hole Size 12mm Stem Length 15mm Flange Diameter","1/4"" (6.30mm) Hole Size 12mm Stem Length 15mm Flange Diameter Black Nylon Interior Trim, Bumper & Grille Push Type Retainers",Black Nylon,25 Pcs.,Mitsubishi # MB619582
Retainers Push Type,17598PK,"1/4"" (6.30mm) Hole Size 13mm Stem Length 15mm Flange Diameter","1/4"" (6.30mm) Hole Size 13mm Stem Length 15mm Flange Diameter Black Nylon Push Type Retainers 90467-07076-C0",Black Nylon,10 Pcs.,"G.M. # 96057846; Hyundai # 86155-2200; Toyota # 90467-07041, 90467-07041-B2,"
Retainers Push Type,18264PK,"1/4"" (6.30mm) Hole Size 14mm Stem Length 14mm Top Head Size","1/4"" (6.30mm) Hole Size 14mm Stem Length 14mm Top Head Size Black Nylon Spoiler Retainers",Black Nylon,15 Pcs.,Chrysler # 6502632
Retainers Push Type,5675PK,"1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter 5675CWPK   1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter Black Nylon Fender & Mud Skirt Liner Push Type Retainers 5675CWPK   1/4"" (6.30mm) Hole Size 9/16"" Stem Length 11/16"" Flange Diameter Creamy White Nylon Fender & Mud Skirt Push Type Retainers",Black Nylon,50 Pcs.,"AMC # 8934-201-621; AMC/Jeep # 6503454; Chrysler # 34201621, 06504090; Ford # E308-4A163CA; G.M. # 14019205, 14019206"
Retainers Push Type,12394PK,"1/4"" (6.30mm) Hole Size 15mm Stem Length 15mm Flange Diameter","1/4"" (6.30mm) Hole Size 15mm Stem Length 15mm Flange Diameter Black Nylon Scuﬀ Plate Push Type Retainers",Black Nylon,50 Pcs.,BMW # 51-11-1-908-077; Mercedes # 000-990-54-92
Retainers Push Type,13336PK,"1/4"" (6.30mm) Hole Size 15mm Stem Length 15mm Head Diameter","1/4"" (6.30mm) Hole Size 15mm Stem Length 15mm Head Diameter Black Nylon Bumper & Wheel Opening Push Type Retainers",Black Nylon,15 Pcs.,
Retainers Push Type,12461PK,"1/4"" (6.30mm) Hole Size 15mm Stem Length 20mm Flange Diameter","1/4"" (6.30mm) Hole Size 15mm Stem Length 20mm Flange Diameter Black Nylon Front Bumper & Wheel Opening Push Type Retainers",Black Nylon,50 Pcs.,BMW # 51-11-1-944-537
Retainers Push Type,16341PK,"15/64"" (6mm) Hole Size 14mm Stem Length 18mm Head Diameter","15/64"" (6mm) Hole Size 14mm Stem Length 18mm Head Diameter Black Nylon Rear Trunk Liner Push Type Retainers",Black Nylon,25 Pcs.,Mazda # B467-68-AC3-02
Retainers Push Type,10655PK,"1/4"" (6.30mm) Hole Size 15.50mm Stem Length 15mm Flange Diameter","1/4"" (6.30mm) Hole Size 15.50mm Stem Length 15mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,10 Pcs.,
Retainers Push Type,10419PK,"1/4"" (6.30mm) Hole Size 5/8"" Stem Length 19/32"" Flange Diameter","1/4"" (6.30mm) Hole Size 5/8"" Stem Length 19/32"" Flange Diameter Black Nylon Fender Shield Push Type Retainers",Black Nylon,50 Pcs.,Ford # 387843-S
Retainers Push Type,1087PK,"1/4"" (6.30mm) Hole Size 5/8"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 5/8"" Stem Length 11/16"" Flange Diameter Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,Chrysler # 6031390; G.M. # 472434
Retainers Push Type,13314PK,"1/4"" (6.30mm) Hole Size 17mm Stem Length 20mm Flange Diameter","1/4"" (6.30mm) Hole Size 17mm Stem Length 20mm Flange Diameter Black Nylon Interior Trim Push Type Retainers",Black Nylon,25 Pcs.,BMW # 51471919209
Retainers Push Type,11137PK,"1/4"" (6.30mm) Hole Size 17mm Stem Length 20mm Flange Diameter","1/4"" (6.30mm) Hole Size 17mm Stem Length 20mm Flange Diameter Black Nylon El Bumper Trim Push Type Retainers",Black Nylon,25 Pcs.,BMW # 51-11-8-174-185
Retainers Push Type,9858PK,"1/4"" (6.30mm) Wide Slot 11/16"" Stem Length 3/4"" Flange Diameter","1/4"" (6.30mm) Wide Slot 11/16"" Stem Length 3/4"" Flange Diameter Black Nylon Grille Retainers",Black Nylon,50 Pcs.,Ford # 387944-S
Retainers Push Type,16313PK,"1/4"" (6.30mm) Hole Size 18mm Stem Length 14mm Head Size","1/4"" (6.30mm) Hole Size 18mm Stem Length 14mm Head Size Black Nylon Cowl Vent Push Type Retainers",Black Nylon,10 Pcs.,Ford # W703243-S300
Retainers Push Type,12015PK,"1/4"" (6.30mm) Square Hole 18mm Stem Length 18mm Flange Diameter","1/4"" (6.30mm) Square Hole 18mm Stem Length 18mm Flange Diameter Black Nylon Stone Deﬂector Push Type Retainers",Black Nylon,25 Pcs.,"Ford # N808048-S, W705532-S300"
Retainers Push Type,9559PK,"1/4"" (6.30mm) Hole Size 3/4"" Stem Length 19/32"" Flange Diameter","1/4"" (6.30mm) Hole Size 3/4"" Stem Length 19/32"" Flange Diameter Black Nylon Wheel Moulding Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6509103AA, 6509103-AA; Ford # W705436-S300; G.M. # 21077123, 20730531"
Retainers Push Type,2045PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 11/16"" Flange Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,"Chrysler # 6501925; Ford # F50C-9E728-AA; G.M. # 10134407, 15990756"
Retainers Push Type,18221PK,"1/4"" (6.30mm) Hole Size 7/8"" Stem Length 11/16"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/8"" Stem Length 11/16"" Flange Diameter Black Nylon Body Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 34202672; Ford # N803362-S; G.M. # 20510029
Retainers Push Type,5935PK,"1/4"" (6.30mm) Hole Size 7/8"" Stem Length 1"" Flange Diameter","1/4"" (6.30mm) Hole Size 7/8"" Stem Length 1"" Flange Diameter Black Nylon Splash Shield Push Type Retainers N802781-S",Black Nylon,25 Pcs.,"Chrysler # 55176248; Ford # 802781-S, W704340-S300,; G.M. # 14093088"
Retainers Push Type,10505PK,"1/4"" (6.30mm) Hole Size 1"" Stem Length 7/8"" Head Diameter","1/4"" (6.30mm) Hole Size 1"" Stem Length 7/8"" Head Diameter Black Nylon Lower Sill Moulding Push Type Retainers",Black Nylon,15 Pcs.,Chrysler # 6503106
Retainers Push Type,9745PK,"1/4"" (6.30mm) Hole Size 1 1/8"" Stem Length 3/4"" Flange Diameter","1/4"" (6.30mm) Hole Size 1 1/8"" Stem Length 3/4"" Flange Diameter Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,G.M. # 3540858
Retainers Push Type,15852PK,"1/4"" (6.40mm) Hole Size 17/32"" Stem Length 5/8"" Head Diameter","1/4"" (6.40mm) Hole Size 17/32"" Stem Length 5/8"" Head Diameter Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,Ford # N805231S
Retainers Push Type,9046PK,"1/4"" (6.40mm) Hole Size","1/4"" (6.40mm) Hole Size Textured Head Black Nylon Instrument Panel Retainers",Black Nylon,15 Pcs.,
Retainers Push Type,15146PK,"1/4"" (6.50mm) Hole Size 10mm Stem Length 15mm Flange Diameter","1/4"" (6.50mm) Hole Size 10mm Stem Length 15mm Flange Diameter Black Nylon Push Type Retainers",Black Nylon,15 Pcs.,Hyundai # 86155-2H100
Retainers Push Type,17922PK,"1/4"" (6.50mm) Hole Size 11mm Stem Length 25mm Flange Diameter","1/4"" (6.50mm) Hole Size 11mm Stem Length 25mm Flange Diameter Black Nylon Splash & Heat Shield Push Type Retainers",Black Nylon,15 Pcs.,Ford # W717823-S300
Retainers Push Type,10368PK,"1/4"" (6.50mm) Hole Size 17.50mm Stem Length 18mm Flange Diameter 2.00 - 4.50mm Panel Range","1/4"" (6.50mm) Hole Size 17.50mm Stem Length 18mm Flange Diameter 2.00 - 4.50mm Panel Range Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Chrysler # 6508863-AA; Ford # W713610-S300; G.M. # 11589289
Retainers Push Type,10369PK,"1/4"" (6.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 4.50 - 7.00mm Panel Range","1/4"" (6.50mm) Hole Size 20mm Stem Length 18mm Flange Diameter 4.50 - 7.00mm Panel Range Black Nylon Push Type Retainers",Black Nylon,50 Pcs.,Chrysler # 6509049-AA; Ford # W714040-S300; G.M. # 11589290
Retainers Push Type,10367PK,"1/4"" (6.50mm) Hole Size 22mm Stem Length 18mm Flange Diameter 7.00 - 9.50mm Panel Range","1/4"" (6.50mm) Hole Size 22mm Stem Length 18mm Flange Diameter 7.00 - 9.50mm Panel Range Black Nylon Push Type Retainers",Black Nylon,25 Pcs.,Ford # W713331-S300; G.M. # 11589291
Retainers Push Type,10537PK,"9/32"" (7mm) Hole Size 7mm Stem Length 18mm Flange Diameter","9/32"" (7mm) Hole Size 7mm Stem Length 18mm Flange Diameter Black Nylon Fender Liner Push Type Retainers El",Black Nylon,15 Pcs.,Toyota # 53879-60010
Retainers Push Type,10450PK,"9/32"" (7mm) Hole Size 7.50mm Stem Length 18mm Flange Diameter","9/32"" (7mm) Hole Size 7.50mm Stem Length 18mm Flange Diameter Black Nylon Front Fender Liner Push Type Retainers",Black Nylon,10 Pcs.,G.M. # 88970767; Toyota # 90467-10183
Retainers Push Type,11124PK,"9/32"" (7mm) Hole Size 8mm Stem Length 19mm Flange Diameter","9/32"" (7mm) Hole Size 8mm Stem Length 19mm Flange Diameter Black Nylon Bumper & Radiator Cover Push Type Retainers",Black Nylon,10 Pcs.,Toyota # 90467-07211
